,Air_name,Departure_time,Arrival_time,Duration,Total_stops,Price
424,Air Asia,18:35,07:15,12h 40m,Non Stop,"5,955"
425,Air Asia,22:10,12:25,14h 15m,Non Stop,"4,919"
426,Go First,07:00,09:10,2h 10m,Non Stop,"4,919"
427,Go First,08:00,10:10,2h 10m,Non Stop,"4,919"
428,Go First,22:30,00:40,2h 10m,Non Stop,"4,919"
429,Go First,02:40,04:55,2h 15m,Non Stop,"4,919"
430,Go First,19:40,21:55,2h 15m,Non Stop,"4,919"
431,Go First,21:00,23:15,2h 15m,Non Stop,"5,404"
432,Go First,10:30,12:50,2h 20m,Non Stop,"5,941"
433,Go First,15:00,17:30,2h 30m,Non Stop,"5,941"
434,Go First,17:55,20:25,2h 30m,Non Stop,"5,941"
435,Go First,09:10,16:15,7h 05m,Non Stop,"5,941"
436,Air India,07:00,09:05,2h 05m,Non Stop,"5,941"
437,IndiGo,06:30,08:40,2h 10m,Non Stop,"5,941"
438,Air India,08:00,10:10,2h 10m,Non Stop,"5,941"
439,IndiGo,08:10,10:20,2h 10m,Non Stop,"5,941"
440,Air India,10:40,12:50,2h 10m,Non Stop,"5,941"
441,Air India,07:00,08:55,1h 55m,Non Stop,"5,941"
442,Air India,08:00,10:15,2h 15m,Non Stop,"5,942"
443,Air India,10:00,12:15,2h 15m,Non Stop,"5,942"
444,Air India,19:00,21:15,2h 15m,Non Stop,"5,942"
445,Air India,15:25,19:20,3h 55m,Non Stop,"5,942"
446,Air India,07:05,11:10,4h 05m,Non Stop,"5,942"
447,Air India,18:00,20:30,2h 30m,Non Stop,"5,942"
448,Air Asia,21:20,02:50,5h 30m,Non Stop,"5,942"
449,Air Asia,08:20,14:00,5h 40m,Non Stop,"5,942"
450,Air Asia,04:45,10:55,6h 10m,Non Stop,"5,953"
451,Air Asia,21:20,03:35,6h 15m,Non Stop,"5,953"
452,Air Asia,02:35,08:55,6h 20m,Non Stop,"5,953"
453,Air Asia,17:50,01:00,7h 10m,Non Stop,"5,953"
454,Air Asia,08:20,16:15,7h 55m,Non Stop,"5,953"
455,Air Asia,23:35,10:55,11h 20m,Non Stop,"5,953"
456,Air Asia,02:35,14:05,11h 30m,Non Stop,"5,953"
457,Air Asia,21:20,08:55,11h 35m,Non Stop,"5,953"
458,Go First,06:00,08:10,2h 10m,Non Stop,"5,953"
459,Go First,08:00,10:10,2h 10m,Non Stop,"5,953"
460,Go First,13:30,15:40,2h 10m,Non Stop,"5,954"
461,Go First,18:00,20:10,2h 10m,Non Stop,"5,954"
462,Go First,22:40,00:50,2h 10m,Non Stop,"5,954"
463,Go First,09:55,12:10,2h 15m,Non Stop,"5,954"
464,Go First,12:15,14:30,2h 15m,Non Stop,"5,954"
465,Go First,21:15,23:30,2h 15m,Non Stop,"5,954"
466,Air Asia,14:40,22:25,7h 45m,Non Stop,"5,954"
467,Air India,07:00,08:55,1h 55m,Non Stop,"5,954"
468,Air Asia,14:40,22:25,7h 45m,Non Stop,"5,954"
469,Air Asia,21:25,06:45,9h 20m,Non Stop,"5,954"
470,Air Asia,21:25,07:15,9h 50m,Non Stop,"5,955"
471,Air Asia,20:45,06:45,10h 00m,Non Stop,"5,955"
472,Air Asia,20:45,07:15,10h 30m,Non Stop,"5,955"
473,Air Asia,09:35,20:35,11h 00m,Non Stop,"5,955"
474,Air Asia,18:35,06:45,12h 10m,Non Stop,"5,955"
475,Air Asia,08:00,20:35,12h 35m,Non Stop,"4,919"
476,Air Asia,18:35,07:15,12h 40m,Non Stop,"4,919"
477,Air Asia,22:10,12:25,14h 15m,Non Stop,"4,919"
478,Go First,07:00,09:10,2h 10m,Non Stop,"4,919"
479,Go First,08:00,10:10,2h 10m,Non Stop,"4,919"
480,Go First,22:30,00:40,2h 10m,Non Stop,"4,919"
481,Go First,02:40,04:55,2h 15m,Non Stop,"5,404"
482,Go First,19:40,21:55,2h 15m,Non Stop,"5,941"
483,Go First,21:00,23:15,2h 15m,Non Stop,"5,941"
484,Go First,10:30,12:50,2h 20m,Non Stop,"5,941"
485,Go First,15:00,17:30,2h 30m,Non Stop,"5,941"
486,Go First,17:55,20:25,2h 30m,Non Stop,"5,941"
487,Go First,09:10,16:15,7h 05m,Non Stop,"5,941"
488,Air India,07:00,09:05,2h 05m,Non Stop,"5,941"
489,IndiGo,06:30,08:40,2h 10m,Non Stop,"5,941"
490,Air India,08:00,10:10,2h 10m,Non Stop,"5,941"
491,IndiGo,08:10,10:20,2h 10m,Non Stop,"5,941"
492,Air India,10:40,12:50,2h 10m,Non Stop,"5,942"
493,Air India,07:00,08:55,1h 55m,Non Stop,"5,942"
494,Air India,08:00,10:15,2h 15m,Non Stop,"5,942"
495,Air India,10:00,12:15,2h 15m,Non Stop,"5,942"
496,Air India,19:00,21:15,2h 15m,Non Stop,"5,942"
497,Air India,15:25,19:20,3h 55m,Non Stop,"5,942"
498,Air India,07:05,11:10,4h 05m,Non Stop,"5,942"
499,Air India,18:00,20:30,2h 30m,Non Stop,"5,942"
500,Air Asia,21:20,02:50,5h 30m,Non Stop,"5,953"
501,Air Asia,08:20,14:00,5h 40m,Non Stop,"5,953"
502,Air Asia,04:45,10:55,6h 10m,Non Stop,"5,953"
503,Air Asia,21:20,03:35,6h 15m,Non Stop,"5,953"
504,Air Asia,02:35,08:55,6h 20m,Non Stop,"5,953"
505,Air Asia,17:50,01:00,7h 10m,Non Stop,"5,953"
506,Air Asia,08:20,16:15,7h 55m,Non Stop,"5,953"
507,Air Asia,23:35,10:55,11h 20m,Non Stop,"5,953"
508,Air Asia,02:35,14:05,11h 30m,Non Stop,"5,953"
509,Air Asia,21:20,08:55,11h 35m,Non Stop,"5,953"
510,Go First,06:00,08:10,2h 10m,Non Stop,"5,954"
511,Go First,08:00,10:10,2h 10m,Non Stop,"5,954"
512,Go First,13:30,15:40,2h 10m,Non Stop,"5,954"
513,Go First,18:00,20:10,2h 10m,Non Stop,"5,954"
514,Go First,22:40,00:50,2h 10m,Non Stop,"5,954"
515,Go First,09:55,12:10,2h 15m,Non Stop,"5,954"
516,Go First,12:15,14:30,2h 15m,Non Stop,"5,954"
517,Go First,21:15,23:30,2h 15m,Non Stop,"5,954"
518,Air Asia,14:40,22:25,7h 45m,Non Stop,"5,954"
519,Air India,07:00,08:55,1h 55m,Non Stop,"5,954"
520,Air Asia,14:40,22:25,7h 45m,Non Stop,"5,955"
521,Air Asia,21:25,06:45,9h 20m,Non Stop,"5,955"
522,Air Asia,21:25,07:15,9h 50m,Non Stop,"5,955"
523,Air Asia,20:45,06:45,10h 00m,Non Stop,"5,955"
524,Air Asia,20:45,07:15,10h 30m,Non Stop,"5,955"
525,Air Asia,09:35,20:35,11h 00m,Non Stop,"4,919"
526,Air Asia,18:35,06:45,12h 10m,Non Stop,"4,919"
527,Air Asia,08:00,20:35,12h 35m,Non Stop,"4,919"
528,Air Asia,18:35,07:15,12h 40m,Non Stop,"4,919"
529,Air Asia,22:10,12:25,14h 15m,Non Stop,"4,919"
530,Go First,07:00,09:10,2h 10m,Non Stop,"4,919"
531,Go First,08:00,10:10,2h 10m,Non Stop,"5,404"
532,Go First,22:30,00:40,2h 10m,Non Stop,"5,941"
533,Go First,02:40,04:55,2h 15m,Non Stop,"5,941"
534,Go First,19:40,21:55,2h 15m,Non Stop,"5,941"
535,Go First,21:00,23:15,2h 15m,Non Stop,"5,941"
536,Go First,10:30,12:50,2h 20m,Non Stop,"5,941"
537,Go First,15:00,17:30,2h 30m,Non Stop,"5,941"
538,Go First,17:55,20:25,2h 30m,Non Stop,"5,941"
539,Go First,09:10,16:15,7h 05m,Non Stop,"5,941"
540,Air India,07:00,09:05,2h 05m,Non Stop,"5,941"
541,IndiGo,06:30,08:40,2h 10m,Non Stop,"5,941"
542,Air India,08:00,10:10,2h 10m,Non Stop,"5,942"
543,IndiGo,08:10,10:20,2h 10m,Non Stop,"5,942"
544,Air India,10:40,12:50,2h 10m,Non Stop,"5,942"
545,Air India,07:00,08:55,1h 55m,Non Stop,"5,942"
546,Air India,08:00,10:15,2h 15m,Non Stop,"5,942"
547,Air India,10:00,12:15,2h 15m,Non Stop,"5,942"
548,Air India,19:00,21:15,2h 15m,Non Stop,"5,942"
549,Air India,15:25,19:20,3h 55m,Non Stop,"5,942"
550,Air India,07:05,11:10,4h 05m,Non Stop,"5,953"
551,Air India,18:00,20:30,2h 30m,Non Stop,"5,953"
552,Air Asia,21:20,02:50,5h 30m,Non Stop,"5,953"
553,Air Asia,08:20,14:00,5h 40m,Non Stop,"5,953"
554,Air Asia,04:45,10:55,6h 10m,Non Stop,"5,953"
555,Air Asia,21:20,03:35,6h 15m,Non Stop,"5,953"
556,Air Asia,02:35,08:55,6h 20m,Non Stop,"5,953"
557,Air Asia,17:50,01:00,7h 10m,Non Stop,"5,953"
558,Air Asia,08:20,16:15,7h 55m,Non Stop,"5,953"
559,Air Asia,23:35,10:55,11h 20m,Non Stop,"5,953"
560,Air Asia,02:35,14:05,11h 30m,Non Stop,"5,954"
561,Air Asia,21:20,08:55,11h 35m,Non Stop,"5,954"
562,Go First,06:00,08:10,2h 10m,Non Stop,"5,954"
563,Go First,08:00,10:10,2h 10m,Non Stop,"5,954"
564,Go First,13:30,15:40,2h 10m,Non Stop,"5,954"
565,Go First,18:00,20:10,2h 10m,Non Stop,"5,954"
566,Go First,22:40,00:50,2h 10m,Non Stop,"5,954"
567,Go First,09:55,12:10,2h 15m,Non Stop,"5,954"
568,Go First,12:15,14:30,2h 15m,Non Stop,"5,954"
569,Go First,21:15,23:30,2h 15m,Non Stop,"5,954"
570,Air Asia,14:40,22:25,7h 45m,Non Stop,"5,955"
571,Air India,07:00,08:55,1h 55m,Non Stop,"5,955"
572,Air Asia,14:40,22:25,7h 45m,Non Stop,"5,955"
573,Air Asia,21:25,06:45,9h 20m,Non Stop,"5,955"
574,Air Asia,21:25,07:15,9h 50m,Non Stop,"5,955"
575,Air Asia,20:45,06:45,10h 00m,Non Stop,"4,919"
576,Air Asia,20:45,07:15,10h 30m,Non Stop,"4,919"
577,Air Asia,09:35,20:35,11h 00m,Non Stop,"4,919"
578,Air Asia,18:35,06:45,12h 10m,Non Stop,"4,919"
579,Air Asia,08:00,20:35,12h 35m,Non Stop,"4,919"
580,Air Asia,18:35,07:15,12h 40m,Non Stop,"4,919"
581,Air Asia,22:10,12:25,14h 15m,Non Stop,"5,404"
582,Go First,07:00,09:10,2h 10m,Non Stop,"5,941"
583,Go First,08:00,10:10,2h 10m,Non Stop,"5,941"
584,Go First,22:30,00:40,2h 10m,Non Stop,"5,941"
585,Go First,02:40,04:55,2h 15m,Non Stop,"5,941"
586,Go First,19:40,21:55,2h 15m,Non Stop,"5,941"
587,Go First,21:00,23:15,2h 15m,Non Stop,"5,941"
588,Go First,10:30,12:50,2h 20m,Non Stop,"5,941"
589,Go First,15:00,17:30,2h 30m,Non Stop,"5,941"
590,Go First,17:55,20:25,2h 30m,Non Stop,"5,941"
591,Go First,09:10,16:15,7h 05m,Non Stop,"5,941"
592,Air India,07:00,09:05,2h 05m,Non Stop,"5,942"
593,IndiGo,06:30,08:40,2h 10m,Non Stop,"5,942"
594,Air India,08:00,10:10,2h 10m,Non Stop,"5,942"
595,IndiGo,08:10,10:20,2h 10m,Non Stop,"5,942"
596,Air India,10:40,12:50,2h 10m,Non Stop,"5,942"
597,Air India,07:00,08:55,1h 55m,Non Stop,"5,942"
598,Air India,08:00,10:15,2h 15m,Non Stop,"5,942"
599,Air India,10:00,12:15,2h 15m,Non Stop,"5,942"
600,Air India,19:00,21:15,2h 15m,Non Stop,"5,953"
601,Air India,15:25,19:20,3h 55m,Non Stop,"5,953"
602,Air India,07:05,11:10,4h 05m,Non Stop,"5,953"
603,Air India,18:00,20:30,2h 30m,Non Stop,"5,953"
604,Air Asia,21:20,02:50,5h 30m,Non Stop,"5,953"
605,Air Asia,08:20,14:00,5h 40m,Non Stop,"5,953"
606,Air Asia,04:45,10:55,6h 10m,Non Stop,"5,953"
607,Air Asia,21:20,03:35,6h 15m,Non Stop,"5,953"
608,Air Asia,02:35,08:55,6h 20m,Non Stop,"5,953"
609,Air Asia,17:50,01:00,7h 10m,Non Stop,"5,953"
610,Air Asia,08:20,16:15,7h 55m,Non Stop,"5,954"
611,Air Asia,23:35,10:55,11h 20m,Non Stop,"5,954"
612,Air Asia,02:35,14:05,11h 30m,Non Stop,"5,954"
613,Air Asia,21:20,08:55,11h 35m,Non Stop,"5,954"
614,Go First,06:00,08:10,2h 10m,Non Stop,"5,954"
615,Go First,08:00,10:10,2h 10m,Non Stop,"5,954"
616,Go First,13:30,15:40,2h 10m,Non Stop,"5,954"
617,Go First,18:00,20:10,2h 10m,Non Stop,"5,954"
618,Go First,22:40,00:50,2h 10m,Non Stop,"5,954"
619,Go First,09:55,12:10,2h 15m,Non Stop,"5,954"
620,Go First,12:15,14:30,2h 15m,Non Stop,"5,955"
621,Go First,21:15,23:30,2h 15m,Non Stop,"5,955"
622,Air Asia,14:40,22:25,7h 45m,Non Stop,"5,955"
623,Air India,07:00,08:55,1h 55m,Non Stop,"5,955"
624,Air Asia,14:40,22:25,7h 45m,Non Stop,"5,955"
625,Air Asia,21:25,06:45,9h 20m,Non Stop,"4,919"
626,Air Asia,21:25,07:15,9h 50m,Non Stop,"4,919"
627,Air Asia,20:45,06:45,10h 00m,Non Stop,"4,919"
628,Air Asia,20:45,07:15,10h 30m,Non Stop,"4,919"
629,Air Asia,09:35,20:35,11h 00m,Non Stop,"4,919"
630,Air Asia,18:35,06:45,12h 10m,Non Stop,"4,919"
631,Air Asia,08:00,20:35,12h 35m,Non Stop,"5,404"
632,Air Asia,18:35,07:15,12h 40m,Non Stop,"5,941"
633,Air Asia,22:10,12:25,14h 15m,Non Stop,"5,941"
634,Go First,07:00,09:10,2h 10m,Non Stop,"5,941"
635,Go First,08:00,10:10,2h 10m,Non Stop,"5,941"
636,Go First,22:30,00:40,2h 10m,Non Stop,"5,941"
637,Go First,02:40,04:55,2h 15m,Non Stop,"5,941"
638,Go First,19:40,21:55,2h 15m,Non Stop,"5,941"
639,Go First,21:00,23:15,2h 15m,Non Stop,"5,941"
640,Go First,10:30,12:50,2h 20m,Non Stop,"5,941"
641,Go First,15:00,17:30,2h 30m,Non Stop,"5,941"
642,Go First,17:55,20:25,2h 30m,Non Stop,"5,942"
643,Go First,09:10,16:15,7h 05m,Non Stop,"5,942"
644,Air India,07:00,09:05,2h 05m,Non Stop,"5,942"
645,IndiGo,06:30,08:40,2h 10m,Non Stop,"5,942"
646,Air India,08:00,10:10,2h 10m,Non Stop,"5,942"
647,IndiGo,08:10,10:20,2h 10m,Non Stop,"5,942"
648,Air India,10:40,12:50,2h 10m,Non Stop,"5,942"
649,Air India,07:00,08:55,1h 55m,Non Stop,"5,942"
650,Air India,08:00,10:15,2h 15m,Non Stop,"5,953"
651,Air India,10:00,12:15,2h 15m,Non Stop,"5,953"
652,Air India,19:00,21:15,2h 15m,Non Stop,"5,953"
653,Air India,15:25,19:20,3h 55m,Non Stop,"5,953"
654,Air India,07:05,11:10,4h 05m,Non Stop,"5,953"
655,Air India,18:00,20:30,2h 30m,Non Stop,"5,953"
656,Air Asia,21:20,02:50,5h 30m,Non Stop,"5,953"
657,Air Asia,08:20,14:00,5h 40m,Non Stop,"5,953"
658,Air Asia,04:45,10:55,6h 10m,Non Stop,"5,953"
659,Air Asia,21:20,03:35,6h 15m,Non Stop,"5,953"
660,Air Asia,02:35,08:55,6h 20m,Non Stop,"5,954"
661,Air Asia,17:50,01:00,7h 10m,Non Stop,"5,954"
662,Air Asia,08:20,16:15,7h 55m,Non Stop,"5,954"
663,Air Asia,23:35,10:55,11h 20m,Non Stop,"5,954"
664,Air Asia,02:35,14:05,11h 30m,Non Stop,"5,954"
665,Air Asia,21:20,08:55,11h 35m,Non Stop,"5,954"
666,Go First,06:00,08:10,2h 10m,Non Stop,"5,954"
667,Go First,08:00,10:10,2h 10m,Non Stop,"5,954"
668,Go First,13:30,15:40,2h 10m,Non Stop,"5,954"
669,Go First,18:00,20:10,2h 10m,Non Stop,"5,954"
670,Go First,22:40,00:50,2h 10m,Non Stop,"5,955"
671,Go First,09:55,12:10,2h 15m,Non Stop,"5,955"
672,Go First,12:15,14:30,2h 15m,Non Stop,"5,955"
673,Go First,21:15,23:30,2h 15m,Non Stop,"5,955"
674,Air Asia,14:40,22:25,7h 45m,Non Stop,"5,955"
675,Air India,07:00,08:55,1h 55m,Non Stop,"4,919"
676,Air Asia,14:40,22:25,7h 45m,Non Stop,"4,919"
677,Air Asia,21:25,06:45,9h 20m,Non Stop,"4,919"
678,Air Asia,21:25,07:15,9h 50m,Non Stop,"4,919"
679,Air Asia,20:45,06:45,10h 00m,Non Stop,"4,919"
680,Air Asia,20:45,07:15,10h 30m,Non Stop,"4,919"
681,Air Asia,09:35,20:35,11h 00m,Non Stop,"5,404"
682,Air Asia,18:35,06:45,12h 10m,Non Stop,"5,941"
683,Air Asia,08:00,20:35,12h 35m,Non Stop,"5,941"
684,Air Asia,18:35,07:15,12h 40m,Non Stop,"5,941"
685,Air Asia,22:10,12:25,14h 15m,Non Stop,"5,941"
686,Go First,07:00,09:10,2h 10m,Non Stop,"5,941"
687,Go First,08:00,10:10,2h 10m,Non Stop,"5,941"
688,Go First,22:30,00:40,2h 10m,Non Stop,"5,941"
689,Go First,02:40,04:55,2h 15m,Non Stop,"5,941"
690,Go First,19:40,21:55,2h 15m,Non Stop,"5,941"
691,Go First,21:00,23:15,2h 15m,Non Stop,"5,941"
692,Go First,10:30,12:50,2h 20m,Non Stop,"5,942"
693,Go First,15:00,17:30,2h 30m,Non Stop,"5,942"
694,Go First,17:55,20:25,2h 30m,Non Stop,"5,942"
695,Go First,09:10,16:15,7h 05m,Non Stop,"5,942"
696,Air India,07:00,09:05,2h 05m,Non Stop,"5,942"
697,IndiGo,06:30,08:40,2h 10m,Non Stop,"5,942"
698,Air India,08:00,10:10,2h 10m,Non Stop,"5,942"
699,IndiGo,08:10,10:20,2h 10m,Non Stop,"5,942"
700,Air India,10:40,12:50,2h 10m,Non Stop,"5,953"
701,Air India,07:00,08:55,1h 55m,Non Stop,"5,953"
702,Air India,08:00,10:15,2h 15m,Non Stop,"5,953"
703,Air India,10:00,12:15,2h 15m,Non Stop,"5,953"
704,Air India,19:00,21:15,2h 15m,Non Stop,"5,953"
705,Air India,15:25,19:20,3h 55m,Non Stop,"5,953"
706,Air India,07:05,11:10,4h 05m,Non Stop,"5,953"
707,Air India,18:00,20:30,2h 30m,Non Stop,"5,953"
708,Air Asia,21:20,02:50,5h 30m,Non Stop,"5,953"
709,Air Asia,08:20,14:00,5h 40m,Non Stop,"5,953"
710,Air Asia,04:45,10:55,6h 10m,Non Stop,"5,954"
711,Air Asia,21:20,03:35,6h 15m,Non Stop,"5,954"
712,Air Asia,02:35,08:55,6h 20m,Non Stop,"5,954"
713,Air Asia,17:50,01:00,7h 10m,Non Stop,"5,954"
714,Air Asia,08:20,16:15,7h 55m,Non Stop,"5,954"
715,Air Asia,23:35,10:55,11h 20m,Non Stop,"5,954"
716,Air Asia,02:35,14:05,11h 30m,Non Stop,"5,954"
717,Air Asia,21:20,08:55,11h 35m,Non Stop,"5,954"
718,Go First,06:00,08:10,2h 10m,Non Stop,"5,954"
719,Go First,08:00,10:10,2h 10m,Non Stop,"5,954"
720,Go First,13:30,15:40,2h 10m,Non Stop,"5,955"
721,Go First,18:00,20:10,2h 10m,Non Stop,"5,955"
722,Go First,22:40,00:50,2h 10m,Non Stop,"5,955"
723,Go First,09:55,12:10,2h 15m,Non Stop,"5,955"
724,Go First,12:15,14:30,2h 15m,Non Stop,"5,955"
725,Go First,21:15,23:30,2h 15m,Non Stop,"4,919"
726,Air Asia,14:40,22:25,7h 45m,Non Stop,"4,919"
727,Air India,07:00,08:55,1h 55m,Non Stop,"4,919"
728,Air Asia,14:40,22:25,7h 45m,Non Stop,"4,919"
729,Air Asia,21:25,06:45,9h 20m,Non Stop,"4,919"
730,Air Asia,21:25,07:15,9h 50m,Non Stop,"4,919"
731,Air Asia,20:45,06:45,10h 00m,Non Stop,"5,404"
732,Air Asia,20:45,07:15,10h 30m,Non Stop,"5,941"
733,Air Asia,09:35,20:35,11h 00m,Non Stop,"5,941"
734,Air Asia,18:35,06:45,12h 10m,Non Stop,"5,941"
735,Air Asia,08:00,20:35,12h 35m,Non Stop,"5,941"
736,Air Asia,18:35,07:15,12h 40m,Non Stop,"5,941"
737,Air Asia,22:10,12:25,14h 15m,Non Stop,"5,941"
738,Go First,07:00,09:10,2h 10m,Non Stop,"5,941"
739,Go First,08:00,10:10,2h 10m,Non Stop,"5,941"
740,Go First,22:30,00:40,2h 10m,Non Stop,"5,941"
741,Go First,02:40,04:55,2h 15m,Non Stop,"5,941"
742,Go First,19:40,21:55,2h 15m,Non Stop,"5,942"
743,Go First,21:00,23:15,2h 15m,Non Stop,"5,942"
744,Go First,10:30,12:50,2h 20m,Non Stop,"5,942"
745,Go First,15:00,17:30,2h 30m,Non Stop,"5,942"
746,Go First,17:55,20:25,2h 30m,Non Stop,"5,942"
747,Go First,09:10,16:15,7h 05m,Non Stop,"5,942"
748,Air India,07:00,09:05,2h 05m,Non Stop,"5,942"
749,IndiGo,06:30,08:40,2h 10m,Non Stop,"5,942"
750,Air India,08:00,10:10,2h 10m,Non Stop,"5,953"
751,IndiGo,08:10,10:20,2h 10m,Non Stop,"5,953"
752,Air India,10:40,12:50,2h 10m,Non Stop,"5,953"
753,Air India,07:00,08:55,1h 55m,Non Stop,"5,953"
754,Air India,08:00,10:15,2h 15m,Non Stop,"5,953"
755,Air India,10:00,12:15,2h 15m,Non Stop,"5,953"
756,Air India,19:00,21:15,2h 15m,Non Stop,"5,953"
757,Air India,15:25,19:20,3h 55m,Non Stop,"5,953"
758,Air India,07:05,11:10,4h 05m,Non Stop,"5,953"
759,Air India,18:00,20:30,2h 30m,Non Stop,"5,953"
760,Air Asia,21:20,02:50,5h 30m,Non Stop,"5,954"
761,Air Asia,08:20,14:00,5h 40m,Non Stop,"5,954"
762,Air Asia,04:45,10:55,6h 10m,Non Stop,"5,954"
763,Air Asia,21:20,03:35,6h 15m,Non Stop,"5,954"
764,Air Asia,02:35,08:55,6h 20m,Non Stop,"5,954"
765,Air Asia,17:50,01:00,7h 10m,Non Stop,"5,954"
766,Air Asia,08:20,16:15,7h 55m,Non Stop,"5,954"
767,Air Asia,23:35,10:55,11h 20m,Non Stop,"5,954"
768,Air Asia,02:35,14:05,11h 30m,Non Stop,"5,954"
769,Air Asia,21:20,08:55,11h 35m,Non Stop,"5,954"
770,Go First,06:00,08:10,2h 10m,Non Stop,"5,955"
771,Go First,08:00,10:10,2h 10m,Non Stop,"5,955"
772,Go First,13:30,15:40,2h 10m,Non Stop,"5,955"
773,Go First,18:00,20:10,2h 10m,Non Stop,"5,955"
774,Go First,22:40,00:50,2h 10m,Non Stop,"5,955"
775,Go First,09:55,12:10,2h 15m,Non Stop,"4,919"
776,Go First,12:15,14:30,2h 15m,Non Stop,"4,919"
777,Go First,21:15,23:30,2h 15m,Non Stop,"4,919"
778,Air Asia,14:40,22:25,7h 45m,Non Stop,"4,919"
779,Air India,07:00,08:55,1h 55m,Non Stop,"4,919"
780,Air Asia,14:40,22:25,7h 45m,Non Stop,"4,919"
781,Air Asia,21:25,06:45,9h 20m,Non Stop,"5,404"
782,Air Asia,21:25,07:15,9h 50m,Non Stop,"5,941"
783,Air Asia,20:45,06:45,10h 00m,Non Stop,"5,941"
784,Air Asia,20:45,07:15,10h 30m,Non Stop,"5,941"
785,Air Asia,09:35,20:35,11h 00m,Non Stop,"5,941"
786,Air Asia,18:35,06:45,12h 10m,Non Stop,"5,941"
787,Air Asia,08:00,20:35,12h 35m,Non Stop,"5,941"
788,Air Asia,18:35,07:15,12h 40m,Non Stop,"5,941"
789,Air Asia,22:10,12:25,14h 15m,Non Stop,"5,941"
790,Go First,07:00,09:10,2h 10m,Non Stop,"5,941"
791,Go First,08:00,10:10,2h 10m,Non Stop,"5,941"
792,Go First,22:30,00:40,2h 10m,Non Stop,"5,942"
793,Go First,02:40,04:55,2h 15m,Non Stop,"5,942"
794,Go First,19:40,21:55,2h 15m,Non Stop,"5,942"
795,Go First,21:00,23:15,2h 15m,Non Stop,"5,942"
796,Go First,10:30,12:50,2h 20m,Non Stop,"5,942"
797,Go First,15:00,17:30,2h 30m,Non Stop,"5,942"
798,Go First,17:55,20:25,2h 30m,Non Stop,"5,942"
799,Go First,09:10,16:15,7h 05m,Non Stop,"5,942"
800,Air India,07:00,09:05,2h 05m,Non Stop,"5,953"
801,IndiGo,06:30,08:40,2h 10m,Non Stop,"5,953"
802,Air India,08:00,10:10,2h 10m,Non Stop,"5,953"
803,IndiGo,08:10,10:20,2h 10m,Non Stop,"5,953"
804,Air India,10:40,12:50,2h 10m,Non Stop,"5,953"
805,Air India,07:00,08:55,1h 55m,Non Stop,"5,953"
806,Air India,08:00,10:15,2h 15m,Non Stop,"5,953"
807,Air India,10:00,12:15,2h 15m,Non Stop,"5,953"
808,Air India,19:00,21:15,2h 15m,Non Stop,"5,953"
809,Air India,15:25,19:20,3h 55m,Non Stop,"5,953"
810,Air India,07:05,11:10,4h 05m,Non Stop,"5,954"
811,Air India,18:00,20:30,2h 30m,Non Stop,"5,954"
812,Air Asia,21:20,02:50,5h 30m,Non Stop,"5,954"
813,Air Asia,08:20,14:00,5h 40m,Non Stop,"5,954"
814,Air Asia,04:45,10:55,6h 10m,Non Stop,"5,954"
815,Air Asia,21:20,03:35,6h 15m,Non Stop,"5,954"
816,Air Asia,02:35,08:55,6h 20m,Non Stop,"5,954"
817,Air Asia,17:50,01:00,7h 10m,Non Stop,"5,954"
818,Air Asia,08:20,16:15,7h 55m,Non Stop,"5,954"
819,Air Asia,23:35,10:55,11h 20m,Non Stop,"5,954"
820,Air Asia,02:35,14:05,11h 30m,Non Stop,"5,955"
821,Air Asia,21:20,08:55,11h 35m,Non Stop,"5,955"
822,Go First,06:00,08:10,2h 10m,Non Stop,"5,955"
823,Go First,08:00,10:10,2h 10m,Non Stop,"5,955"
824,Go First,13:30,15:40,2h 10m,Non Stop,"5,955"
825,Go First,18:00,20:10,2h 10m,Non Stop,"4,919"
826,Go First,22:40,00:50,2h 10m,Non Stop,"4,919"
827,Go First,09:55,12:10,2h 15m,Non Stop,"4,919"
828,Go First,12:15,14:30,2h 15m,Non Stop,"4,919"
829,Go First,21:15,23:30,2h 15m,Non Stop,"4,919"
830,Air Asia,14:40,22:25,7h 45m,Non Stop,"4,919"
831,Air India,07:00,08:55,1h 55m,Non Stop,"5,404"
832,Air Asia,14:40,22:25,7h 45m,Non Stop,"5,941"
833,Air Asia,21:25,06:45,9h 20m,Non Stop,"5,941"
834,Air Asia,21:25,07:15,9h 50m,Non Stop,"5,941"
835,Air Asia,20:45,06:45,10h 00m,Non Stop,"5,941"
836,Air Asia,20:45,07:15,10h 30m,Non Stop,"5,941"
837,Air Asia,09:35,20:35,11h 00m,Non Stop,"5,941"
838,Air Asia,18:35,06:45,12h 10m,Non Stop,"5,941"
839,Air Asia,08:00,20:35,12h 35m,Non Stop,"5,941"
840,Air Asia,18:35,07:15,12h 40m,Non Stop,"5,941"
841,Air Asia,22:10,12:25,14h 15m,Non Stop,"5,941"
842,Go First,07:00,09:10,2h 10m,Non Stop,"5,942"
843,Go First,08:00,10:10,2h 10m,Non Stop,"5,942"
844,Go First,22:30,00:40,2h 10m,Non Stop,"5,942"
845,Go First,02:40,04:55,2h 15m,Non Stop,"5,942"
846,Go First,19:40,21:55,2h 15m,Non Stop,"5,942"
847,Go First,21:00,23:15,2h 15m,Non Stop,"5,942"
